hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003520526.1	25.9292478655776	26.0294308325682	26.1930718248803	25.1278546043046	25.1310186278827	24.9603420122863	25.5863578191079	25.4465166590684	24.7869154561282	25.8305459265449	24.5291542347082	25.2193240909804
WP_004463813.1	23.3543633234705	24.1299619851927	24.0067790046736	24.8309877011011	24.8130580841761	24.2036312150314	24.3727843108454	23.7507169490938	23.5602670465079	25.1149776009757	23.3681800318344	NA
WP_003517918.1	25.8940908938648	26.0581234228822	25.6888098139461	25.3887511557701	25.7125608360933	25.3233549709629	25.1492494506961	24.6567930841669	24.1144464438434	24.6689773914987	22.2102252776172	25.5398482888864
WP_003512521.1	27.7040456851913	27.7756351377785	28.8273990830908	27.6457217601775	28.010220063841	27.8556330906498	27.8883000735084	27.4165076411929	27.0860121492158	29.0304062180878	27.3306667226217	27.479590442073
WP_003516923.1	27.7008345464244	27.6968866963339	27.5263329950769	27.668509024266	27.8073059498335	27.2799651898538	27.9523025144617	28.4304315121701	25.7595811803437	28.2544796367371	26.8760686443844	27.3435678386697
WP_003517485.1	28.4659295788338	28.9054192294476	28.1918696262335	28.7022403484656	27.9754060758017	28.5644535336145	28.3322858451079	28.5140503954217	27.3713761254469	28.3574916648722	28.0022628048785	27.9933263926276
WP_003516495.1	24.7844251182437	24.3897318411917	23.859949057608	24.5390238519607	25.0699132227986	24.8919609384257	25.0628806929318	25.5202384107154	23.8236177235359	23.2970222960865	NA	23.7136513365628
WP_003512414.1	28.6423024890468	29.2699456155245	29.7597934889115	29.086874495663	28.454103924854	29.1292802542891	29.1067925093198	29.3135413027806	29.0990276844782	29.5718512587364	28.8825250784263	29.5616712973777
WP_003515616.1	22.147820216029	25.2695959283471	25.7396011505895	25.801101074638	26.0384024504169	21.7793055596922	25.8317939218692	26.0457484171493	25.8430472171129	25.6120755891261	22.1442019138265	NA
WP_003512448.1	30.8042114965927	30.733353317742	30.9913764894367	30.8143727156078	30.7767194815033	30.4535452949471	30.6688472043379	30.0492079885613	31.4412186285152	30.6324162468651	30.6600852928813	30.6614788511653
WP_003512523.1	24.725686930995	24.4764758817569	24.3755596060311	24.7074566434342	24.9116833416928	24.804406859387	24.8185304037685	25.3037028507697	24.4543958271419	23.0537806838675	24.2324614633794	23.2575469410421
WP_003512416.1	21.7347546701479	22.6366289660251	22.8732732400588	22.7028968824687	23.0155782568792	23.0016704739352	22.1852014079477	23.6103531126815	22.1937570135921	23.2362663961028	22.7422800286258	25.3042648753327
WP_003515614.1	23.1804718069176	24.8759136803946	23.277243186095	24.2012577875381	23.1749506749019	22.8663732782954	23.4080601574563	23.0572732924327	21.7485518460065	21.7552500331872	22.3513154649928	22.6804237987521
WP_003512702.1	27.266025065703	26.5469249426524	28.4263834717162	NA	NA	28.5154063115504	28.0602660080525	28.0493078624226	24.8447377332116	23.9977611708708	NA	27.8589876504593
WP_003512917.1	32.3067918212636	31.9850753799835	33.0030832764628	32.527564235262	31.3517157829589	32.9980901615841	32.3210758719093	31.6150999273501	31.0197631324508	31.728575224642	31.6608754152415	31.7857057792823
WP_003517869.1	24.4760636783318	24.9892882418949	23.3781209821183	24.3049202958305	25.0294495273081	24.4392084604459	20.4717020391111	23.0482132060786	23.418183467281	24.8504855465218	NA	23.2283188164726
WP_003512178.1	28.2131761462538	26.775297909366	27.2988657251565	28.0698021002192	28.135325471495	29.7121073124265	28.9007783743421	27.9411802458746	28.1356944373551	27.6224660959946	NA	27.2611355109604
WP_003519349.1	28.2950520575664	28.3558771001117	28.3550404060742	28.4189789102599	27.7726429456444	25.5458035983354	28.0904367091408	28.169971280795	28.3972149028976	25.5648031265501	27.2065832056017	27.8966392686124
WP_003515551.1	25.5161404501087	24.8688419848804	26.123801729146	26.2059390026586	25.8890883295534	25.6604165552351	25.5379623347231	25.9142091895344	NA	26.0140307303243	24.682655277734	23.7513294803518
WP_003515651.1	27.1512162285429	NA	NA	25.3257558804183	27.3443780346835	27.3744475919062	25.9882185556355	26.6016482820354	27.0401512866897	25.8213936212385	25.507750572349	27.409508140688
WP_003513493.1	24.3262714557298	25.1987000399187	24.1204104864511	NA	26.0335468501846	NA	24.4885265367884	25.404030981564	NA	25.8691408295343	24.1340152406989	NA
WP_003517891.1	24.9458392737179	23.5874369975208	24.5670385092169	24.7704822877127	25.1554101007489	24.0793304231807	24.6818557604349	25.1147271250046	25.3926086740022	24.1836581816866	25.0241330166679	23.6493126533269
WP_003517944.1	26.3526692343666	23.9700400036137	25.2157569093186	NA	26.2369958101702	25.4084871517799	25.5771385362332	24.6221340104567	24.3697136489419	24.2927471319678	22.5425101701892	25.5718884570746
WP_003516871.1	25.6476374709202	25.2662489077503	25.0817193577138	26.1191074734155	25.3279521952477	25.6516102887463	25.0589935137768	25.7857164888115	25.8995328962906	24.6665825333886	24.4923534183228	24.3687750649032
WP_003513829.1	27.5157772077815	26.8804586784873	27.3147741528562	27.9471097603961	28.4168043218051	28.2804760275484	27.9648026594893	27.8888549733646	27.7990644494391	28.0059949825317	27.3038516023966	28.1102735489664
WP_003518649.1	29.1663194462604	28.7413127276619	27.2654609912795	28.542369537954	28.6782641046394	28.3675860908265	28.8851084910909	28.3656939978213	28.2316263580503	27.6141025899121	27.741998308991	28.8908342558482
WP_003519574.1	27.4467676847702	27.7656362388396	27.8628039960464	27.8024123622471	27.3860847065059	27.8250309513776	27.8147915189212	27.55952505728	27.1055117147251	27.7284940359489	26.485439020607	26.9885945603849
WP_003516386.1	26.6200652845102	26.931598887137	26.8781395660538	26.8164685964568	26.8446733756722	27.0888487681346	26.7922262848008	27.14013382095	26.7829903719732	27.0873948599307	26.7208215043057	26.6296530506293
WP_003515791.1	26.4849196974279	26.3267809382255	22.4772768522748	22.929943946912	22.0718093576083	23.3341405458242	26.604313179915	22.3457625001319	22.4276904074661	22.7831028068351	NA	NA
WP_003511692.1	21.580358517721	24.0207153936472	22.6642591956556	NA	NA	21.5428946416787	NA	22.1963837959078	21.3745630485605	21.8293500328241	NA	NA
WP_003516134.1	26.7055357609215	26.4758896929465	26.7910819693844	26.4353471267947	26.0592879784337	25.707818925455	26.4592416541122	26.5559680534281	25.7479658513866	26.52458760652	26.6100495977397	26.3181374400401
WP_003512427.1	26.5355508014391	26.4050157581429	24.6607864549776	25.304536616734	25.7244856946366	26.9445484439347	25.9974986739392	25.7601153632197	24.0021013049185	25.8563940539804	25.0963628888398	25.912517388416
WP_003514606.1	30.3430928309101	30.3631889128004	30.6001709497047	30.549826514168	30.5563878504119	30.5160614723554	30.3059278166571	29.4974521435197	30.4315425010563	30.0196446363228	30.5491802069888	30.5751310387648
WP_003517058.1	NA	22.272702986528	NA	NA	25.0136836173342	NA	23.4704805265319	26.8160516729801	22.2705451797428	22.5707132010236	NA	22.1504676517737
WP_003516132.1	26.4805931702897	26.738182118297	26.0744186496915	26.7483883834753	27.2037284416424	27.1221664399369	26.874718921161	26.0551116351561	24.3005271691811	27.3969491619078	26.628932952693	26.2426650215404
WP_003511715.1	27.8632526659178	27.6466815996609	27.8474591516367	27.9001163144524	27.6972523824389	28.4642973958112	28.4181177682875	28.5183399440854	27.7482148694773	28.1026050437468	27.6810208179898	28.3482586495706
WP_003512418.1	23.1664618429518	24.9032294078337	NA	23.5373690128127	24.8196568217586	25.9212228178875	24.1590774744518	24.9013041778772	25.1009458092505	24.7939300893244	25.7411012773331	24.7991453288709
WP_003512903.1	24.6468256183882	25.5553770777563	24.9848874139249	21.7415549223187	24.7778696361862	27.561332488798	NA	NA	NA	24.4139272607119	NA	25.660324558554
WP_003512627.1	30.147984799215	30.2393360244466	30.4492380403324	29.8694819640722	30.7455752402873	30.1408104581437	29.1542162297731	30.3419890612723	30.5045167827869	29.9150383371498	29.8805433463911	30.4553260740927
WP_003520446.1	30.3823309042174	30.4448690063827	30.1120429783203	30.9585852213433	30.6876674031185	31.54504952242	31.3206334894653	30.8170512064259	30.6641240781626	30.3746793076848	30.9295757184789	31.1232973199743
ADU75920.1	29.6001162878801	29.6471761563621	29.6639091831304	29.0497013642945	29.7514011959886	29.593325109067	29.8862192255471	29.5850349903818	29.9974472935369	29.8065880802067	29.5770976262564	29.9577241809197
WP_003518875.1	29.0820207269781	28.3901755697647	29.1379135655039	29.1906047579724	28.9685164461267	28.8408434452365	28.8763841873889	28.8747162947388	29.4647680561045	29.1512879483191	29.6629947035117	29.1281182557847
WP_003520372.1	26.4879834041665	25.6230322760351	26.134604648814	25.8850614699884	26.7148101707668	25.3010522865782	25.342654774063	25.8095323636694	25.9449346939289	26.4758051582652	25.5708882099678	25.8697043982841
WP_003514399.1	23.4951352437707	NA	NA	NA	23.2623472469172	23.9474696215677	23.3838424278721	22.2723601092252	NA	23.2823587018829	NA	22.5516673049345
WP_003518863.1	22.9491735841545	24.0273201749225	24.3265725107292	24.6426650090063	25.350777695552	25.4199343679453	25.0358945891373	24.8802153134162	24.1966818048252	24.8106315084974	24.3912196823491	24.912417936094
WP_003513908.1	25.458458340302	27.9346916440394	25.5993437364742	25.8572182060348	25.288812223604	25.5730864225086	24.7662254317261	25.8181365873266	NA	24.2493861979083	NA	24.8914121008056
WP_003518456.1	27.6253050458708	27.6212962564351	27.4979221439103	27.6169101660839	27.2162881245494	27.6221705107029	27.4131568793645	27.3463938293442	27.8882481472896	27.789689337868	27.4308444927958	28.0031667548209
WP_003516852.1	22.5826239759262	22.4305858874006	24.9484266248686	NA	21.6707491901137	24.0979133902476	22.9708926321837	25.060418201175	22.1837783534079	23.2429745744582	NA	22.0803763610797
WP_003513509.1	19.7269208120528	20.9625213578324	20.2007377976652	20.4796040981565	21.6487264479153	20.3191368952863	19.3432513866581	NA	NA	NA	NA	NA
WP_003520472.1	24.2788542214495	24.3247991336987	24.1939981792647	23.9700400036137	24.7698397484065	23.7669251485248	28.7430331966153	27.1095958326602	27.3059241249596	24.6475466537803	24.3698728765874	24.4413526943923
WP_003516678.1	25.4549214872826	24.9741255201895	26.3744939170574	26.6930321137018	26.1275714186109	25.2284172656079	26.1559901142853	26.1725510993621	24.5847523678066	26.5920993137393	24.9788985692062	25.6344921006315
WP_003515572.1	26.6810200061624	27.1055117147251	26.166013915738	26.2579029424501	25.3589572414006	24.2739460763465	25.5727974844585	26.0672126072904	26.3928747703129	26.2204314305382	26.6915088483103	27.4453177770679
WP_003516304.1	23.3770740918754	24.0862758063666	21.5864011924806	24.9763838118996	23.0940831051832	22.0823468093815	20.1977452285901	24.999851224565	22.7030844406786	22.5048084598843	21.5741803871098	24.7482841212407
WP_003512623.1	27.6021302654054	27.4402844233472	27.6394477813113	27.732170576894	27.5578934022013	27.3463938293442	27.1743379903303	27.085802601383	26.2248082777065	27.3483078991976	27.0927984100333	26.8642546376671
WP_003516306.1	24.8747267783336	25.8761502223991	24.9692241651323	25.6249266043463	27.5002303242793	26.4806283570858	25.3305892412744	25.5607063236179	24.5801638025926	25.2428812523519	25.2298898541345	25.0237838784595
WP_003518655.1	22.8022729250996	23.0808356531108	23.7397762769305	24.1478968565334	23.3366405002443	25.2123474347147	23.8348052114706	24.7158022990684	25.1979267269363	23.5605463773779	22.8971549947365	23.3498594602658
WP_003518557.1	31.2060013560125	31.3759518111292	31.2704435754825	30.83221852751	31.4444810058614	30.108835454057	30.2463016270762	30.5841300326834	30.1592572377489	30.8777037140956	30.0039683847211	29.8042636786279
WP_003518635.1	28.1238193870766	27.8365537353436	27.976996017404	27.9656807838076	28.0015547974758	27.3259738383891	28.3364833168076	27.9369406738182	27.9273676720007	28.0624543184688	27.9466515699271	27.4546366355161
WP_003516875.1	23.3479195240072	22.3697263874513	24.0339064998452	23.8224502484495	22.649979733403	23.0456609647985	22.7646786673439	23.3459649929721	23.3349956322748	22.2090381443319	NA	21.8871584257253
WP_003512592.1	31.2569670047877	30.5383592290747	30.5645926991929	30.6598390254861	31.2339989173307	30.0003299208732	30.4052599699956	30.6745315328249	31.4060315030759	30.924354561005	31.2978132075591	30.8818816904706
WP_003516878.1	NA	22.185325273297	22.2416905394662	23.8673814999108	NA	23.5651035268006	NA	24.3537111692159	25.6395380505973	23.5177065985978	23.4559353458909	22.1883189457765
WP_003517996.1	25.7546859445376	25.6806405439942	25.5461628206049	25.7135832489229	26.0573959967896	25.9708002775187	25.8491825832208	26.1857041336701	26.0892088482978	25.5691114012353	24.7639672569906	26.2320603650093
WP_003516668.1	25.8125300488688	25.9050713364128	25.1630045366544	26.3359137055551	25.447124751621	24.8630666077827	25.7567302976907	25.6681908994648	25.9871917210441	25.9269962221265	26.15934697948	25.7256133539101
WP_003517948.1	25.3401993995161	25.0777685377517	25.2234559258148	26.2802476529968	26.124016188302	26.9409992795652	26.3339227847519	25.9617098147763	25.5575726657997	25.3029055209092	24.083776887658	25.4215105811968
WP_003517461.1	24.7429830717715	24.142165279437	26.9320600772639	24.6285312373231	25.0963304894724	25.0885669931447	24.8317048955932	24.7539426966699	24.491695343626	23.8690423256311	NA	24.296489696089
WP_003513635.1	30.2406385527384	30.3429564349672	30.4628542566649	30.7411361589511	30.3816624309316	30.1983395705098	29.7607766391689	29.6568028722908	30.3750090382928	30.5826448639315	29.7325435731949	29.9420482062412
WP_003514467.1	NA	NA	NA	NA	26.1346562090946	NA	25.210403894292	26.4384421521608	24.0802419528901	24.6503658638962	21.6697974792271	25.2155819916475
WP_003517243.1	28.731012625663	28.48360905689	28.0901615617744	28.26615153696	30.3629914405369	28.1259066588626	29.7046575826967	29.1435009566186	29.9854740856765	27.7730994125536	28.1118771883668	28.2039707832843
WP_003518452.1	21.228856830672	NA	23.1027150789362	22.3228243466157	24.373426527353	21.9945622800913	21.8810789315577	NA	22.4382755726143	20.844020304254	NA	NA
WP_003513649.1	28.3003310931744	27.6873610277535	28.073575596779	27.7126134944828	28.3405812402877	28.3737032194102	28.5944559728099	28.464543921076	28.1658393353187	28.0757062868857	27.5523961251523	28.5642596768653
WP_003515020.1	31.3866045083239	31.1255136024345	31.3387346445335	31.2875663124325	31.6637501225653	30.3113801071566	31.014757769465	30.8027468890875	30.9631514779404	30.9622328897975	30.409951935785	30.9542283974586
WP_003513594.1	27.107247144985	26.8464629436241	27.2020132394281	27.2980440698653	26.6875771970632	25.7899796710633	27.1011031954087	27.048181676108	26.4101938172112	26.201298166722	25.3315213432142	26.4486043732744
WP_003514465.1	NA	NA	NA	24.8176635557409	25.6038476438886	NA	25.3071543496439	27.1126423807087	24.6244367679006	24.5693215628179	25.1637048379625	23.1445043558534
WP_003515750.1	23.9737029508541	24.1896980666946	24.2844603181325	23.6816486416308	24.4919686252423	24.3516220393999	24.4133741245668	24.4987598745494	24.2768011218721	24.2985986692153	23.9286111680273	24.2092675778159
WP_003518761.1	27.7519048338022	27.4570596240626	27.2558328326978	27.719731356449	27.7891550047756	27.153319926254	27.2963189682193	27.8420954137252	27.0749764784187	27.4204923967162	27.2994136735452	27.732304772915
WP_003516337.1	22.5290040569786	22.3800811072396	22.1568801697741	21.6081826539992	22.2247543988356	20.1249543461149	20.8405310329494	21.2543843216179	20.4023259541052	22.3179646313395	21.9595474906027	21.3779733094138
WP_003515760.1	25.6029785549793	25.8426037547435	26.3277870876249	25.4761351093149	25.8184468883983	26.3211210400848	26.1198267944201	26.7777547706335	26.5317169891021	27.3618312799281	27.0763456296253	26.5019071005007
WP_003517237.1	23.4292729387256	22.0194947024943	22.8173627263179	23.8171668069451	22.1646444951093	22.3190545412198	22.4043014175916	21.5723305877857	NA	NA	23.4307875585946	22.384049219798
WP_003512596.1	31.9480695047627	32.2068331726462	31.8593974111951	31.9987467641447	31.9309431434304	31.9467500051181	32.0873036696286	31.2803517461122	31.6657452800472	32.003528947808	31.9284792958914	31.7108577524156
WP_003518763.1	25.5271126478737	25.2311825244194	25.3083988798353	NA	25.3203284496371	23.4189453935558	NA	NA	NA	23.7821980613247	25.9939414332975	26.055811636877
