Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003517868.1	-0.497645982142856	23.9417901530612	-1.22439639441328	0.233320496319181	0.393214250030607	-6.04415362707737	No
WP_003519202.1	1.97798723214286	21.9937713137755	1.21997539647311	0.234960069435217	0.395637230320468	-6.04937736862271	No
WP_003518741.1	-1.08544446428571	21.4897469260204	-1.21881330563159	0.235392484164734	0.396025123573287	-6.05074772035548	Yes
WP_003517107.1	-1.56634758928571	21.780470994898	-1.21814108757114	0.235642891106323	0.396106403574952	-6.05153988588885	No
WP_003515898.1	-0.914925446428576	20.2557334311224	-1.21529467401579	0.236705433024632	0.397551541326717	-6.05488995639314	No
WP_003518618.1	-2.473458125	21.6512189158163	-1.213968824805	0.237201593120234	0.398043769277105	-6.05644806199201	Yes
WP_003516923.1	-0.396531071428569	27.0461847831633	-1.20867412519328	0.23919079653513	0.401038461256506	-6.0626553875345	No
WP_003514219.1	1.207964375	22.3177339668367	1.20585237999527	0.240256033252196	0.402480192456671	-6.06595377644454	No
WP_003516780.1	0.496318571428571	25.8832621428571	1.20350182460636	0.241146110865578	0.40362628291762	-6.06869621268741	No
WP_003516362.1	1.79553035714286	21.274361377551	1.20165443508762	0.24184739289085	0.404454684356711	-6.07084829549763	Yes
WP_003516262.1	1.46765553571428	20.5011555612245	1.19983978042121	0.24253773801882	0.405263398565121	-6.0729594144548	No
WP_003515738.1	0.629377767857143	24.7851551785714	1.1959406202794	0.244026086242145	0.407403005991996	-6.077486094022	No
WP_003516613.1	2.23099044642857	24.7142026785714	1.19502361089722	0.244377109827894	0.407641817244828	-6.07854880060831	No
WP_003518906.1	1.40827330357143	25.2652373086735	1.19211257244583	0.245493936974896	0.409098273409565	-6.08191759705466	No
ADU75258.1	1.99798633928572	21.1484338137755	1.19149493605784	0.245731385100363	0.409098273409565	-6.08263142546563	Yes
WP_014522610.1	0.931457142857141	19.9797480102041	1.19111792195476	0.245876411263504	0.409098273409565	-6.08306699635438	No
WP_003519037.1	0.482774642857144	30.0530434183673	1.1872360425638	0.247373379942279	0.411239885230591	-6.08754473199449	No
WP_003516134.1	-0.37877125	26.1300781632653	-1.18588025018049	0.247897815098158	0.411445845364152	-6.08910559719055	No
WP_003514225.1	0.780406607142854	20.5448260076531	1.18562721132571	0.247995785122731	0.411445845364152	-6.08939673568497	No
WP_003512384.1	-1.26673517857143	22.0228493877551	-1.18528833274721	0.248127035316545	0.411445845364152	-6.08978655279352	Yes
WP_003511583.1	2.61978723214285	25.9544930102041	1.18254744598095	0.249190507282978	0.412860012066473	-6.09293582170491	Yes
WP_003516862.1	-1.14662964285715	22.2048928443878	-1.18129410352798	0.249677938890639	0.413318209650044	-6.09437376322752	No
WP_003518419.1	-1.93941508928571	20.9271782908163	-1.17614947354721	0.251686159573584	0.416291031868544	-6.10026200954212	Yes
WP_003512174.1	0.336187678571427	31.1812414285714	1.17168256531444	0.253439557037047	0.418837716519909	-6.10535614579402	No
ADU75147.1	-2.12799642857143	22.9966207142857	-1.17050299018783	0.253904087402043	0.418997250526565	-6.10669849073117	No
WP_003516700.1	1.49349223214286	20.7889209438775	1.17035188609082	0.253963639604877	0.418997250526565	-6.10687035925808	No
WP_003516877.1	-0.354185892857139	26.1923082142857	-1.16826970986784	0.254785310255168	0.419999333978242	-6.10923666396295	No
WP_003517834.1	1.17383660714286	20.4888743622449	1.16525691135059	0.2559777135847	0.421489145596932	-6.11265397532213	No
WP_003515537.1	0.57929419642857	28.5950168239796	1.16490019089956	0.25611916959487	0.421489145596932	-6.11305807321493	No
WP_003516370.1	0.951478124999998	21.2557997959184	1.16170147801772	0.257390195237314	0.423225488813033	-6.11667671934084	No
WP_003520176.1	1.45809366071428	25.4400292219388	1.15919493494322	0.258389441958722	0.424512410929669	-6.11950616061682	Yes
WP_003512177.1	-0.291938214285707	30.27798125	-1.15774773589075	0.25896768049103	0.425106075177906	-6.12113732215237	No
WP_003516306.1	-0.628063035714291	25.5609751147959	-1.15651792281708	0.259459812249136	0.425557516324943	-6.1225220431997	No
WP_003521048.1	-1.36009321428571	20.8895889668367	-1.15515012788106	0.26000797116054	0.426100019627641	-6.12406059195946	No
WP_003517198.1	0.448052142857144	29.5227448596939	1.15425026933865	0.260369065512663	0.426335311950559	-6.12507190615765	No
WP_003515478.1	0.254627232142852	26.5045560076531	1.15308840251826	0.260835845696579	0.426657525582191	-6.12637664549413	No
WP_003511642.1	1.292465625	20.2477554719388	1.15228853616116	0.261157550836678	0.426657525582191	-6.12727419154322	Yes
WP_003518626.1	0.655839999999994	25.3888351147959	1.15213610106621	0.261218893213586	0.426657525582191	-6.12744517924696	No
WP_003516440.1	0.282359017857146	26.2723541709184	1.15078879104528	0.261761534976774	0.427187850586576	-6.12895559411632	No
WP_003514696.1	1.07784294642857	23.9507334566327	1.14738709960823	0.263135295256817	0.428740490276987	-6.13276210288181	No
WP_003520446.1	-0.324290178571431	30.6201221811225	-1.14734973765196	0.263150413164906	0.428740490276987	-6.13280385546233	No
WP_003513880.1	0.62634535714286	20.0853091709184	1.1455247819145	0.263889630569059	0.429587770693817	-6.13484180043631	No
WP_003513356.1	-0.893043124999998	25.5894919642857	-1.14164540739635	0.265466085725336	0.431795458939136	-6.13916434326462	No
WP_003515376.1	1.72287598214286	24.2843293622449	1.13950977545699	0.266336887099767	0.432852652334614	-6.14153837184261	No
WP_003515602.1	-0.28276669642857	25.3319301530612	-1.13882299974796	0.266617364265862	0.432949489611508	-6.14230096975776	No
WP_003516878.1	1.27788946428571	22.4838089221939	1.13783085242736	0.267022937036838	0.433249136251823	-6.14340193002854	Yes
WP_003512990.1	-2.53205660714286	21.7398552933673	-1.13691901264349	0.26739608050162	0.433495713633727	-6.14441302109451	Yes
WP_003513493.1	1.8657325	23.709885497449	1.13604139628336	0.267755580111239	0.433719782659528	-6.14538548136943	No
WP_003519393.1	-1.50690392857143	21.4220092346939	-1.13288397326942	0.269051891925469	0.435395437535175	-6.14887858937472	Yes
WP_003518538.1	0.896005892857143	25.8528721683673	1.13244052503109	0.269234321577874	0.435395437535175	-6.14936848897649	No
WP_003516096.1	0.286616517857144	28.3846205612245	1.13037678663175	0.270084512116552	0.436410258654939	-6.15164615356559	No
WP_003521649.1	-1.08977401785715	21.6530051785714	-1.12922725846567	0.270558929914566	0.43681672375004	-6.152913233665	No
WP_003517442.1	-0.943320535714289	21.1134151913265	-1.12718562493621	0.271403027335828	0.437572945802561	-6.15516080964213	No
WP_003514458.1	-0.760712142857141	24.9941254846939	-1.12701459015639	0.271473827599956	0.437572945802561	-6.15534893208934	No
WP_003516284.1	0.318935803571428	26.5283758290816	1.12396766370707	0.272737372577814	0.439248356822116	-6.15869599624752	No
WP_003517611.1	0.267741160714284	28.8926762117347	1.12272252761186	0.273254957899507	0.439699815986968	-6.16006145436763	No
WP_003511942.1	2.78555660714287	23.0381065816327	1.12221444785043	0.273466365146997	0.439699815986968	-6.16061824314071	No
WP_003517778.1	-0.284455982142852	28.8517835076531	-1.12167087799594	0.273692671550966	0.439702980524502	-6.16121367497563	No
WP_003512380.1	0.534560535714281	24.5779518367347	1.12077471433939	0.274066072735599	0.439839044820257	-6.16219477849994	No
WP_003519304.1	1.06015107142857	20.3459004846939	1.12039072923956	0.274226179984874	0.439839044820257	-6.16261494377984	No
WP_003518540.1	-0.778103482142861	22.100915497449	-1.11787764444562	0.2752757244573	0.441157815749295	-6.16536163956009	No
WP_003516315.1	-0.427071249999997	29.1045816964286	-1.11734498725414	0.27549855432507	0.441157815749295	-6.16594310278794	No
WP_003518885.1	-0.755650803571427	24.8636074043367	-1.11588230874466	0.276111121226411	0.441307860337376	-6.16753852746373	No
WP_003513611.1	-1.73369625	23.2215140306122	-1.11568408977863	0.276194211135825	0.441307860337376	-6.16775459199902	No
WP_003519255.1	-0.677232321428573	20.8465187755102	-1.11549222320859	0.27627465555734	0.441307860337376	-6.16796369951535	No
WP_003514874.1	1.90403071428572	21.0181318622449	1.11473860994687	0.276590790004575	0.441307860337376	-6.16878472021577	No
WP_014522658.1	0.70359919642857	23.2529156377551	1.11443544104678	0.276718040997263	0.441307860337376	-6.16911486616574	No
WP_003518187.1	0.626416160714278	21.3798500510204	1.11354607004564	0.277091587907437	0.441544318941933	-6.17008291270994	No
WP_003514904.1	-0.534653392857141	28.1312408928571	-1.1125525378657	0.27750931712763	0.441850740511905	-6.17116351639936	Yes
WP_003515928.1	0.266031249999997	26.7591317984694	1.1107494036416	0.27826861087945	0.442700062762762	-6.17312246758125	No
WP_003519437.1	2.06888321428571	23.0890986607143	1.10864156835815	0.279158124316047	0.443755007023076	-6.17540884122879	No
WP_003515675.1	-1.02402098214285	25.7352408545918	-1.10431204529877	0.280991663585742	0.446307666635377	-6.1800928726483	Yes
ADU74371.1	1.22585107142857	25.3363661989796	1.10204107697341	0.281956892045065	0.447478144460184	-6.18254321812196	No
WP_003512128.1	1.86698785714286	21.2450432908163	1.10008115566383	0.282791843356862	0.448069326386098	-6.18465430844797	No
WP_003517545.1	-1.24549357142857	21.8886188265306	-1.10001478707555	0.282820148480606	0.448069326386098	-6.18472573700668	No
WP_003511616.1	-0.965562500000001	25.3988347704082	-1.09947495357844	0.283050454785452	0.448069326386098	-6.18530658392368	No
WP_003518865.1	-0.917548749999995	27.8345379719388	-1.09902194465097	0.283243824179783	0.448069326386098	-6.18579381229057	No
WP_003513588.1	-0.615916160714288	25.2474871811224	-1.09838954803024	0.283513925865413	0.448134915077588	-6.1864736774177	Yes
WP_003517880.1	-0.241200267857138	31.9175558035714	-1.09755213650903	0.283871877393776	0.448339145601773	-6.18737340531839	No
WP_003516640.1	2.24364892857143	22.7171826530612	1.09394862506489	0.285415922693492	0.450414821641903	-6.19123803891693	Yes
WP_003517274.1	1.21609375000001	25.3599282653061	1.09060810388594	0.286852683390509	0.452317988290746	-6.19481042023425	No
WP_003519391.1	0.550189464285715	25.1779960522959	1.08817619194644	0.287901922609766	0.453607530799953	-6.19740494592816	Yes
WP_003518180.1	0.246929017857141	28.9258834311225	1.08761401955243	0.288144862302103	0.453625646676403	-6.19800396729559	No
WP_003516665.1	-0.734223660714285	24.4263111607143	-1.08473065189468	0.28939321171793	0.455225276859666	-6.20107195275731	No
WP_003517651.1	-0.980453660714289	23.8486304846939	-1.08098489746902	0.2910207272258	0.457283897760859	-6.20504658834689	No
WP_003516075.1	0.562416517857152	24.1374044387755	1.0806454892231	0.291168522655894	0.457283897760859	-6.20540612378298	Yes
WP_003518235.1	-0.362905178571424	26.8156683928571	-1.07905030792665	0.291863866069305	0.458008949155995	-6.20709453764372	No
WP_004463776.1	-0.882041607142856	27.96555	-1.07718903314969	0.292676704217994	0.458917072213815	-6.20906175470469	No
WP_003517339.1	-0.809886160714285	20.372864502551	-1.07658420837206	0.29294118631169	0.458964608449969	-6.20970034635939	No
WP_003515021.1	-0.530454285714288	29.2600834566327	-1.07104417091311	0.295371738985645	0.462222998581148	-6.21553462130808	No
WP_003516540.1	1.29184598214286	21.2048165816327	1.0707696318879	0.295492559807234	0.462222998581148	-6.21582303486363	No
WP_003516497.1	-0.739457589285717	20.4078354719388	-1.06754755044599	0.296913192434261	0.464074846228988	-6.21920296163264	No
WP_003516314.1	-0.617409910714287	24.6842864668367	-1.06587679227439	0.297651754184529	0.46485851649536	-6.22095194493899	No
WP_003518927.1	0.615909107142855	23.6801577933673	1.06110050945162	0.299770339904492	0.467794479468793	-6.22593819439932	Yes
WP_003515480.1	0.862659910714282	20.0005465306122	1.05889024181386	0.300754357802517	0.468956675650703	-6.22823877036334	No
WP_003515590.1	-0.378318839285711	29.5535629846939	-1.0545102332759	0.302711129180323	0.47163260190257	-6.23278491115675	No
WP_003517602.1	-1.06224973214286	23.3953927806122	-1.0527714518604	0.303490430454006	0.472333708174373	-6.23458491196783	No
WP_003517836.1	0.481302901785718	28.6377995216837	1.05243118990873	0.303643098112097	0.472333708174373	-6.23493683911022	No
WP_003519076.1	-1.113969375	20.5350544770408	-1.04618703236885	0.306454375533339	0.476328767680685	-6.24137675361307	Yes
WP_003518688.1	0.235624107142854	26.4827085714286	1.04238303066336	0.308176027408661	0.478625208970662	-6.24528297231822	Yes
WP_003512574.1	1.30316616071428	25.3489870918367	1.03919055181845	0.309626170210895	0.480496669527597	-6.24855126634782	Yes
WP_003516905.1	-1.42171464285714	23.0012651658163	-1.0339761607972	0.312005070640361	0.483805331056257	-6.25386990085126	Yes
WP_003512636.1	0.666594910714288	23.7773486096939	1.03272890231929	0.312575992824481	0.484005629827824	-6.2551384894473	No
WP_003517326.1	-1.39990785714286	21.4394441709184	-1.03261508955063	0.312628126205115	0.484005629827824	-6.25525417927478	No
WP_003512687.1	1.12243169642857	26.4942383290816	1.03184323582263	0.312981844822639	0.48417080967038	-6.25603845683606	No
WP_003517916.1	0.353110535714286	27.9491750637755	1.02910048301953	0.314241044515468	0.48573536849394	-6.25882104118586	No
WP_003515817.1	0.513133214285713	19.9099647831633	1.02691389406622	0.315247452400784	0.486811242253085	-6.26103455638776	No
WP_003519236.1	-0.378350535714286	25.9096503316327	-1.026509527226	0.315433815133377	0.486811242253085	-6.26144343314725	No
WP_003514597.1	0.272337946428571	26.2633149744898	1.02469987248076	0.316268786372226	0.487715831069679	-6.2632714746189	No
WP_003513124.1	-1.59082678571428	21.6180618367347	-1.0234073257259	0.316866111728653	0.488252813669938	-6.26457535570787	Yes
WP_003511963.1	-1.99418866071429	22.5154171938775	-1.02051626392092	0.31820501630272	0.489930739947629	-6.26748634157282	Yes
WP_003515686.1	-1.60895017857143	24.8037046173469	-1.01386825717239	0.321298816076681	0.494305870887202	-6.27415167836767	No
WP_003513100.1	-0.899158125000003	20.2402298469388	-1.01247134244781	0.321951558332178	0.494921611240054	-6.27554718166566	No
WP_003515802.1	-1.15558982142857	23.3119107142857	-1.01102797339461	0.322626976920359	0.49557121846701	-6.27698724752544	No
WP_003514581.1	0.279029375	28.6663406760204	1.00999989757686	0.32310866166477	0.495885194095301	-6.27801182678017	No
ADU73598.1	-0.352368303571428	26.0491275127551	-1.00918528390796	0.323490687958047	0.495885194095301	-6.2788229939637	No
WP_003516470.1	-0.614804553571432	24.3735310331633	-1.00897279562109	0.323590389412189	0.495885194095301	-6.27903448495777	No
WP_003513548.1	-0.317046517857147	28.8723192346939	-1.00797078128157	0.32406083161928	0.496218148417022	-6.28003124826172	Yes
WP_003517805.1	-0.372321517857138	24.9738344897959	-1.00724641048066	0.32440121701191	0.496351588870683	-6.28075125960281	No
WP_003517217.1	1.56323294642858	21.165503622449	1.00652646626865	0.324739768347939	0.496482017131014	-6.28146640241895	Yes
ADU74289.1	0.22136714285714	28.381284630102	1.00401032376574	0.325924902591319	0.497905540981283	-6.28396209394283	No
WP_003515025.1	0.193766517857142	28.9370305484694	1.00207769396924	0.326837229938195	0.498910413301294	-6.28587513793355	No
WP_003515540.1	0.2188625	28.368908380102	0.996759117031532	0.329357075120943	0.502365655437392	-6.29112240689744	No
WP_003513331.1	-0.236040357142858	26.2332551147959	-0.995972906507441	0.329730703883917	0.502544463151227	-6.29189590842321	No
WP_003519441.1	0.575636250000002	20.0037457015306	0.994417030324976	0.330470961859711	0.503281340516731	-6.29342498695155	Yes
WP_003512267.1	0.498463125000004	27.4053777168367	0.99238687044384	0.33143859990293	0.504363086808806	-6.29541688839217	No
WP_003512148.1	0.363272053571432	24.7840849744898	0.989444612933895	0.332844438177519	0.50534540782537	-6.29829707975677	No
WP_003516528.1	0.34106946428571	29.0286259566327	0.989231879651496	0.332946243154181	0.50534540782537	-6.29850502168765	No
WP_003513250.1	-1.15772669642857	21.9853004209184	-0.98890193313391	0.333104183756916	0.50534540782537	-6.29882745580997	Yes
WP_003512130.1	1.78201205357143	21.6468072704082	0.988878417536223	0.333115442301213	0.50534540782537	-6.29885043222859	No
WP_003517982.1	0.658422499999997	20.4001353061224	0.98826290120447	0.333410225773572	0.505401424993195	-6.29945165753319	No
WP_003516423.1	-0.723871071428576	20.5372220918367	-0.987371728851959	0.333837344767447	0.505657801966148	-6.30032153057596	No
WP_003518679.1	0.789597767857146	21.9709923214286	0.986060837642531	0.334466309680319	0.506219279516158	-6.30159978337268	No
WP_003515871.1	-0.288325624999999	25.207421875	-0.984546938644294	0.335193691080433	0.506859730769263	-6.30307405160088	No
WP_003513937.1	0.357479999999999	27.7853476785714	0.984104095564283	0.335406668779456	0.506859730769263	-6.30350490917398	No
WP_003512250.1	0.195452946428571	29.4263119770408	0.981408494587474	0.336705076498527	0.508429853572506	-6.30612371764085	No
